"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000163536",42.8155021001938,0.241531223689176,0.293141273511151,0.823941374055566,0.409972870109259,0.517107763338545,"SERPINI1","5274","serpin family I member 1"
"ENSG00000204764",164.35940692881,0.117894248881572,0.143117104487915,0.823760718912021,0.410075531212451,0.517192035038205,"RANBP17","64901","RAN binding protein 17"
"ENSG00000099260",3.12796175720602,-0.464012480665013,0.563687509906885,-0.823173252041122,0.410409477297891,0.517546626046317,"PALMD","54873","palmdelphin"
"ENSG00000180667",217.593052375627,-0.111719348513869,0.135723399718556,-0.82313992093874,0.410428429236564,0.517546626046317,"YOD1","55432","YOD1 deubiquitinase"
"ENSG00000072756",305.930774301866,-0.0858465087481766,0.104419214588013,-0.822133254754739,0.411001060790809,0.518223414090981,"TRNT1","51095","tRNA nucleotidyl transferase 1"
"ENSG00000164530",6.71883453110876,0.4091749289606,0.498426866884881,0.820932730849569,0.411684586129088,0.519039895489326,"PI16","221476","peptidase inhibitor 16"
"ENSG00000152620",317.318658421805,-0.0853218008628041,0.104045286315186,-0.820044846667417,0.41219054178017,0.519632379086203,"NADK2","133686","NAD kinase 2, mitochondrial"
"ENSG00000198520",2.49821164653559,0.46512532686559,0.567252790582732,0.81996128461135,0.412238178108754,0.519640799527345,"C1orf228","339541","chromosome 1 open reading frame 228"
"ENSG00000197919",1.20926620316345,0.434492949691492,0.529929702794478,0.819906767634048,0.412269258431413,0.519640799527345,"IFNA1","3439","interferon alpha 1"
"ENSG00000121075",0.898477030086905,0.398241445912139,0.485963478165639,0.819488426198973,0.412507802603046,0.519896048585145,"TBX4","9496","T-box 4"
"ENSG00000075461",6.78780944607716,-0.416351591302347,0.508170409891548,-0.819314905390109,0.412606770609424,0.519975356357631,"CACNG4","27092","calcium voltage-gated channel auxiliary subunit gamma 4"
"ENSG00000027697",410.152062018701,-0.0770382519682347,0.094053447563101,-0.819090144638763,0.412734984356124,0.520091503127418,"IFNGR1","3459","interferon gamma receptor 1"
"ENSG00000158716",56.1030357720976,0.184707237903274,0.225538633757066,0.818960524972529,0.412808936036767,0.52012325184305,"DUSP23","54935","dual specificity phosphatase 23"
"ENSG00000138794",167.336278099661,-0.112920914916101,0.1378901106203,-0.818919604952998,0.412832283694099,0.52012325184305,"CASP6","839","caspase 6"
"ENSG00000108771",11.5901598749319,-0.36138301959851,0.441513243948288,-0.818510032375917,0.413066015841127,0.520372285237507,"DHX58","79132","DEXH-box helicase 58"
"ENSG00000139131",307.442055766526,0.0848816268160545,0.103722124786423,0.8183560353284,0.41315391812279,0.520437577644066,"YARS2","51067","tyrosyl-tRNA synthetase 2"
"ENSG00000181788",354.955392680262,0.0856466871423293,0.104745301634131,0.817666146415695,0.413547846124943,0.520888316399909,"SIAH2","6478","siah E3 ubiquitin protein ligase 2"
"ENSG00000205085",19.1860982427344,0.297383771031838,0.363884621918416,0.817247427121316,0.41378704411025,0.521144101735362,"FAM71F2","346653","family with sequence similarity 71 member F2"
"ENSG00000167280",194.76911009097,-0.109158079321805,0.133616308935013,-0.816951764285722,0.413955994058634,0.521311376246849,"ENGASE","64772","endo-beta-N-acetylglucosaminidase"
"ENSG00000258539",0.789576028366718,0.398260608747992,0.487747965765311,0.816529512579499,0.41419735116505,0.521569798835487,NA,NA,NA
"ENSG00000174469",0.732945432476891,0.384071710532819,0.470563089454057,0.816195998242054,0.414388045237092,0.52171885231133,"CNTNAP2","26047","contactin associated protein-like 2"
"ENSG00000259066",0.732945432476891,0.384071710532819,0.470563089454057,0.816195998242054,0.414388045237092,0.52171885231133,NA,NA,NA
"ENSG00000181418",4.09260567545292,0.451431206752404,0.553210934905058,0.816020035522036,0.414488676669056,0.521800012068453,"DDN","23109","dendrin"
"ENSG00000073803",240.578624170311,-0.0969194782415507,0.118835768217642,-0.815574971199304,0.414743269283832,0.522074962565033,"MAP3K13","9175","mitogen-activated protein kinase kinase kinase 13"
"ENSG00000280670",13.5312235783883,-0.329021886754118,0.403497739695898,-0.815424361489832,0.414829444324071,0.522137881108303,"CCDC163","126661","coiled-coil domain containing 163"
"ENSG00000157601",14.4984260006835,-0.342716030039936,0.420401238828234,-0.815211751029025,0.414951112631332,0.522245459472409,"MX1","4599","MX dynamin like GTPase 1"
"ENSG00000106852",1.92304357830184,-0.458808426224279,0.563314931303214,-0.814479433667483,0.415370349443394,0.522727497506965,"LHX6","26468","LIM homeobox 6"
"ENSG00000126067",2022.45533531883,-0.0409440954708553,0.0502912868437185,-0.814138950114563,0.415565354548338,0.522923948133658,"PSMB2","5690","proteasome subunit beta 2"
"ENSG00000108506",202.50741126478,-0.101639976545037,0.124852518178932,-0.814080308731714,0.415598945678278,0.522923948133658,"INTS2","57508","integrator complex subunit 2"
"ENSG00000095203",18.4359356374649,0.307737799840751,0.378103660071201,0.813897965925008,0.415703406068414,0.523009770589432,"EPB41L4B","54566","erythrocyte membrane protein band 4.1 like 4B"
"ENSG00000178425",262.84104852711,-0.10014355124229,0.123151855900009,-0.813171271439063,0.416119868185382,0.523488083215077,"NT5DC1","221294","5'-nucleotidase domain containing 1"
"ENSG00000139180",170.511718881195,0.11268327077397,0.138659743953755,0.812660311932722,0.416412841914883,0.523810974828322,"NDUFA9","4704","NADH:ubiquinone oxidoreductase subunit A9"
"ENSG00000139579",517.296307201522,0.067641379649421,0.0832474086219131,0.812534357154942,0.416485080503326,0.52383780130528,"NABP2","79035","nucleic acid binding protein 2"
"ENSG00000104432",4.55139716518618,0.442053705290328,0.54406843444641,0.812496512024482,0.416506787188804,0.52383780130528,"IL7","3574","interleukin 7"
"ENSG00000129128",2911.48298190638,-0.0385890842162346,0.0475308296306899,-0.811874829790857,0.416863458600899,0.524240683162061,"SPCS3","60559","signal peptidase complex subunit 3"
"ENSG00000182685",13.9734596121615,0.330050897231065,0.406696700472143,0.811540631748183,0.417055269058622,0.524436186412337,"BRICD5","283870","BRICHOS domain containing 5"
"ENSG00000171735",303.848948894719,-0.0861274065721238,0.106182444604932,-0.811126612243423,0.417292964597777,0.524683312003992,"CAMTA1","23261","calmodulin binding transcription activator 1"
"ENSG00000105708",54.2845465976327,0.194202220873145,0.239443584472962,0.811056271566439,0.417333356294418,0.524683312003992,"ZNF14","7561","zinc finger protein 14"
"ENSG00000134058",741.227509108294,0.0609872122442231,0.0751992446158779,0.8110083094019,0.417360898908838,0.524683312003992,"CDK7","1022","cyclin dependent kinase 7"
"ENSG00000196408",1.55510198947846,0.445737341876514,0.549741602590625,0.810812461301825,0.417473377193684,0.524778985168012,"NOXO1","124056","NADPH oxidase organizer 1"
"ENSG00000251192",63.6881854338635,0.172928624314605,0.213350667066037,0.810537068820503,0.417631569139701,0.524932100364041,"ZNF674","641339","zinc finger protein 674"
"ENSG00000158423",1.84403928699737,-0.454527196776779,0.560982676842542,-0.810233926179428,0.417805742264752,0.525097083747057,"RIBC1","158787","RIB43A domain with coiled-coils 1"
"ENSG00000135407",26.4038676425322,0.264419087320354,0.326370013919887,0.810181928616948,0.41783562219562,0.525097083747057,"AVIL","10677","advillin"
"ENSG00000177156",3003.93038189221,-0.0363735804782088,0.0449218385220378,-0.809708188153621,0.418107910860462,0.52536728403389,"TALDO1","6888","transaldolase 1"
"ENSG00000118137",1.92482254820103,0.450287127511641,0.556131746323947,0.809677078296747,0.418125795322217,0.52536728403389,"APOA1","335","apolipoprotein A1"
"ENSG00000170364",101.614931903171,-0.142156681150533,0.175584925899902,-0.80961779846394,0.418159875411462,0.52536728403389,"SETMAR","6419","SET domain and mariner transposase fusion gene"
"ENSG00000168928",1.25730503924128,0.429667799875175,0.53085076427449,0.809394709005268,0.418288144628106,0.525455346859507,"CTRB2","440387","chymotrypsinogen B2"
"ENSG00000151690",245.376297789416,-0.09274151454537,0.114584931346712,-0.809369202873216,0.418302811303905,0.525455346859507,"MFSD6","54842","major facilitator superfamily domain containing 6"
"ENSG00000170482",4.85981322608439,0.432540379098636,0.534989377476826,0.808502742874316,0.418801227706052,0.526035635740485,"SLC23A1","9963","solute carrier family 23 member 1"
"ENSG00000092200",2.17989945845796,0.457258477815548,0.566504934730813,0.807157095697364,0.419575980792657,0.526962886297177,"RPGRIP1","57096","retinitis pigmentosa GTPase regulator interacting protein 1"
"ENSG00000162959",47.5911103482856,0.200644933355642,0.248777902713495,0.80652232841883,0.41994173879621,0.527376346240679,"MEMO1","51072","mediator of cell motility 1"
"ENSG00000272442",0.708413048599781,-0.371594020982516,0.460937610776915,-0.806169885673226,0.420144900007592,NA,NA,NA,NA
"ENSG00000186628",0.708413048599781,-0.371594020982516,0.460937610776915,-0.806169885673226,0.420144900007592,NA,"FSD2","123722","fibronectin type III and SPRY domain containing 2"
"ENSG00000198336",0.708413048599781,-0.371594020982516,0.460937610776915,-0.806169885673226,0.420144900007592,NA,"MYL4","4635","myosin light chain 4"
"ENSG00000149970",8.55844329657411,-0.390828079810448,0.485003420157619,-0.805825409815531,0.420343524595529,0.52783497513619,"CNKSR2","22866","connector enhancer of kinase suppressor of Ras 2"
"ENSG00000079263",28.2662670097028,0.25392974730831,0.315326155915519,0.805292369645168,0.420650983940997,0.52817508662461,"SP140","11262","SP140 nuclear body protein"
"ENSG00000164574",4621.14483615517,0.0382782769989613,0.0475529898706177,0.804960468376623,0.420842492386834,0.528369562062906,"GALNT10","55568","polypeptide N-acetylgalactosaminyltransferase 10"
"ENSG00000026036",12.7629038849436,0.34404017901263,0.427632203656284,0.804523551011976,0.421094673586084,0.528640171930598,"RTEL1","51750","regulator of telomere elongation helicase 1"
"ENSG00000213139",5.60855640783616,-0.418671666117263,0.520759958235861,-0.803962861383517,0.421418423899419,0.529000574401542,"CRYGS","1427","crystallin gamma S"
"ENSG00000126768",367.362196809859,0.0802788050175993,0.09986611096201,0.803864336402747,0.421475328730249,0.529025975951914,"TIMM17B","10245","translocase of inner mitochondrial membrane 17 homolog B (yeast)"
"ENSG00000133773",266.275493029281,-0.092202666585215,0.114762416182358,-0.803422145092385,0.421730779582636,0.529297047660051,"CCDC59","29080","coiled-coil domain containing 59"
"ENSG00000157212",170.663620949657,0.116700071026855,0.145264343752049,0.803363495904057,0.421764667630134,0.529297047660051,"PAXIP1","22976","PAX interacting protein 1"
"ENSG00000184432",6238.75650305512,-0.0332567940938297,0.0414119756257208,-0.803071903509334,0.42193317613595,0.529462462565308,"COPB2","9276","coatomer protein complex subunit beta 2"
"ENSG00000109756",1290.74483897601,0.0520496354447968,0.0648356301085037,0.802793700897033,0.422093983599895,0.529618185892823,"RAPGEF2","9693","Rap guanine nucleotide exchange factor 2"
"ENSG00000255330",1.19054709780625,-0.413878889334328,0.51564276327667,-0.80264655845128,0.422179049817177,0.529678854831934,"SOGA3","387104","SOGA family member 3"
"ENSG00000183496",283.654682699857,0.0987689186554771,0.123132202828631,0.802137185776967,0.422473606720196,0.529994684728979,"MEX3B","84206","mex-3 RNA binding family member B"
"ENSG00000150667",11.2684968584803,0.347658914247573,0.433444411608484,0.802084200272495,0.422504253765023,0.529994684728979,"FSIP1","161835","fibrous sheath interacting protein 1"
"ENSG00000234545",201.840530458451,-0.10166845835637,0.126765431705867,-0.802020369340677,0.422541175581586,0.529994917415713,"FAM133B","257415","family with sequence similarity 133 member B"
"ENSG00000008128",12.8597280624561,0.337041726375552,0.420302558678018,0.801902628039319,0.422609285808771,0.530034266396865,"CDK11A","728642","cyclin dependent kinase 11A"
"ENSG00000188738",1.26589679905327,0.428177202752858,0.534023080178359,0.801795313059971,0.422671370286633,0.530066051732029,"FSIP2","401024","fibrous sheath interacting protein 2"
"ENSG00000065485",717.802080702305,0.0599286106751148,0.0747508136781848,0.801711817253494,0.422719678455131,0.53008055637307,"PDIA5","10954","protein disulfide isomerase family A member 5"
"ENSG00000117528",992.175356656119,0.0534692729565398,0.0667094134244155,0.801525155323434,0.422827687143108,0.530169915036817,"ABCD3","5825","ATP binding cassette subfamily D member 3"
"ENSG00000070031",0.671026687823814,-0.374318411061274,0.467323286398409,-0.800983862683347,0.423140988116815,NA,"SCT","6343","secretin"
"ENSG00000261732",0.671026687823814,-0.374318411061274,0.467323286398409,-0.800983862683347,0.423140988116815,NA,NA,NA,NA
"ENSG00000133063",0.876103334672264,0.387487639987194,0.4840994293631,0.800429863131605,0.423461784557314,0.530826584916879,"CHIT1","1118","chitinase 1"
"ENSG00000137462",0.876103334672264,0.387487639987194,0.4840994293631,0.800429863131605,0.423461784557314,0.530826584916879,"TLR2","7097","toll like receptor 2"
"ENSG00000197816",0.876103334672264,0.387487639987194,0.4840994293631,0.800429863131605,0.423461784557314,0.530826584916879,"CCDC180","100499483","coiled-coil domain containing 180"
"ENSG00000112592",206.352825276294,0.0999972003018728,0.124946235582055,0.800321833115194,0.423524356502412,0.530858895852329,"TBP","6908","TATA-box binding protein"
"ENSG00000149016",103.327658726085,0.140811337909315,0.175976391054466,0.800171756367778,0.423611291265992,0.530921735652373,"TUT1","64852","terminal uridylyl transferase 1, U6 snRNA-specific"
"ENSG00000123560",2.55138690068588,-0.453463968070409,0.567020522927448,-0.799731138000505,0.423866588019037,0.531195558143732,"PLP1","5354","proteolipid protein 1"
"ENSG00000154099",2.4327870329181,0.453517861448397,0.567206298043368,0.799564220307232,0.423963324566489,0.531270640451727,"DNAAF1","123872","dynein axonemal assembly factor 1"
"ENSG00000100867",1.5358577543646,0.43905614861668,0.549375785459351,0.799190936763933,0.424179706420447,0.531495624850425,"DHRS2","10202","dehydrogenase/reductase 2"
"ENSG00000151445",394.131356221914,-0.0741588395292525,0.0928289269372344,-0.798876406051687,0.424362081048507,0.531677962942841,"VIPAS39","63894","VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog"
"ENSG00000136541",1.99622573518584,0.450028216147923,0.56344557091391,0.798707522747896,0.424460023718952,0.531754494806644,"ERMN","57471","ermin"
"ENSG00000183682",1.37808924602201,0.429357044837424,0.537610073951422,0.798640251812358,0.424499040699004,0.531757198937616,"BMP8A","353500","bone morphogenetic protein 8a"
"ENSG00000216588",4.14923957747892,-0.43773792406172,0.548452631069065,-0.798132599361341,0.424793545487609,0.532012796070744,"IGSF23","147710","immunoglobulin superfamily member 23"
"ENSG00000066926",423.070191786757,-0.076898529311414,0.0963508058948312,-0.798109871497601,0.424806733411359,0.532012796070744,"FECH","2235","ferrochelatase"
"ENSG00000080561",31.7970158562491,0.23936893545447,0.299932157988935,0.798076928660985,0.424825849034102,0.532012796070744,"MID2","11043","midline 2"
"ENSG00000198673",3.28640190831666,0.448325463666818,0.561787212897053,0.7980342972829,0.424850587338396,0.532012796070744,"FAM19A2","338811","family with sequence similarity 19 member A2, C-C motif chemokine like"
"ENSG00000126249",30.025854447502,-0.246234482861562,0.308763755280743,-0.797485063095161,0.425169374383975,0.532365784085889,"PDCD2L","84306","programmed cell death 2 like"
"ENSG00000100813",2531.58833394956,0.0382110039403917,0.0479274785489748,0.797267143969315,0.425295897918304,0.532477993514482,"ACIN1","22985","apoptotic chromatin condensation inducer 1"
"ENSG00000182389",6.3706761598403,-0.402610651595456,0.505045269868756,-0.7971773534283,0.425348036574031,0.532497060365632,"CACNB4","785","calcium voltage-gated channel auxiliary subunit beta 4"
